status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
310039442421596_1035427153216151,,,video,https://www.facebook.com/ScottishLabourParty/videos/1035427153216151/,2016-04-27 05:10:20,29,0,8,26,2,0,0,0,1
310039442421596_1034921846600015,"We believe in a fairer, more equal Scotland. Watch this video from Gemma to learn more. #BothVotesLabour

You can follow coverage of our manifesto live on Twitter and Facebook this morning.",,video,https://www.facebook.com/ScottishLabourParty/videos/1034921846600015/,2016-04-27 03:30:00,71,16,17,66,0,0,4,0,1
310039442421596_1034855109940022,"Watch this video from business-owner, Colin, on why he believes in Fair employment and work for all, and why it's so important to our manifesto 

You can follow coverage of our manifesto launch live on Twitter and Facebook all morning

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1034855109940022/,2016-04-27 03:00:00,27,5,6,24,0,0,1,0,2
310039442421596_1035329616559238,"BREAKING: Every child deserves a fair start in life - that's why our manifesto, released today, will to pledge to fund a breakfast club in every primary school in Scotland. 🍞🍎🍴👦👧

Schools across Scotland will be provided with funds for a breakfast club. This money will be in addition to any resources currently used for breakfast clubs at the moment and will average £6,500. For schools already with a breakfast club this will allow for an expansion. For those schools currently without a breakfast club it will allow one to be established.

It would be for individual schools to decide how to use the money for the breakfast club - for example the school can decide the hours the club runs. It will be the first step in developing a childcare policy for Scotland that fits around the lives of parents, not just on an election leaflet.

Labour's manifesto will also protect existing plans to increase pre-school entitlement to 30 hours of free childcare a week, but will emphasise the need for flexible and affordable wrap-around childcare.

Our other pledges for children include:

→ A Fair Start Fund from the 50p top rate of tax on those earning more than £150,000 a year to invest in cutting the attainment gap between the richest and rest in our classrooms
→ Protection of the education budget in real terms
→ Reforming the senior phase of school with a Scottish Graduation Certificate involving vocational courses, work experience and traditional exams. This would allow formal recognition for young people with fewer traditional qualifications
→ Funding primary school teachers to go on a basic coding course to empower them to introduce it to pupils as early as possible
→ Scrapping charges for exam appeals
→ Protecting free university tuition
→ Reverse the SNP's cuts to bursaries for the poorest students in Higher Education
→ Guarantee support for students in Further Education

TUNE IN all morning on our Facebook and Twitter to watch live coverage of the manifesto launch. 

http://www.scottishlabour.org.uk/blog/entry/every-child-deserves-a-fair-start-in-life#sthash.BhIhkUS6.dpuf",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1035329616559238/?type=3,2016-04-27 00:52:01,732,123,123,703,14,0,13,0,2
310039442421596_1034835879941945,"Read Kezia Dugdale and Yvette Cooper MP on last night's vote on child refugees.

""As a nation we are currently commemorating Sir Nicholas Winton who helped thousands of children escape the Nazis. It is shameful hypocrisy that Tory MPs voted to stop child refugees coming to the UK.""","Child refugee vote is ""shameful hypocrisy"" from the Tories",link,http://www.scottishlabour.org.uk/blog/entry/child-refugee-vote-is-shameful-hypocrisy-from-the-tories,2016-04-26 06:37:16,44,9,16,41,0,0,0,0,3
310039442421596_1034742003284666,"Read: our plan for housing.

This is real change using the power of our parliament. It's big and it's bold. But it can be done, and it can be done now.

We can grow our economy and improve our society by giving a helping hand to the young people who want to invest in their future.",The Price Of Austerity Has Been That Aspiration Has Stalled For A Whole Generation,link,http://immersive.sh/scottishlabour/3255hM3O_c,2016-04-26 02:21:33,43,4,17,42,1,0,0,0,0
310039442421596_1034416163317250,READ: 10 Times The SNP Were Pretty Much Tories 🙃🤔😕,10 Times The SNP Were Pretty Much Tories,link,https://storify.com/scottishlabour/10-times-the-snp-were-just-tories,2016-04-25 12:37:26,910,395,386,767,8,6,71,0,58
310039442421596_1034310789994454,"Kezia Dugdale is live on The Herald - Scotland.

Watch the Q&A here:",HeraldScotland,video,https://www.facebook.com/heraldscotland/videos/10154171972263383/,2016-04-25 09:38:36,23,7,0,23,0,0,0,0,0
310039442421596_1034230600002473,"Kezia Dugdale visited a pharmacy in Edinburgh today to outline our plan to make the NHS fit for the future.

A GP crisis has developed under the SNP, after spending on primary care was cut by £1 billion. 

The expansion of the Minor Ailments Service is part of our plan to tackle the GP crisis, which includes the following pledges:
- Protect the NHS budget in real terms
- Guarantee an appointment at a GP surgery within 48 hours
- Provide increased places for medical students and more GP training places
- Invest in more advanced nurse practitioners.",Labour's plan to make the NHS fit for the future,link,http://www.scottishlabour.org.uk/blog/entry/our-plan-to-make-the-nhs-fit-for-the-future,2016-04-25 06:58:25,37,9,22,37,0,0,0,0,0
310039442421596_1034149650010568,"READ: Kez in today's Daily Record

""If the Tory Government delivers anything short of what they promised then it will be a deep betrayal to the workers on the Clyde and their families.

Before the election, the Labour Party was absolutely clear that we would meet the promises we made to the shipbuilding industry, and it's bitterly disappointing that we aren't in Government now to see that promise through.

As Leader of the Labour Party, I won't play politics with these jobs and our shipbuilding industry. It's far too important for that. But I won't stay silent when people propose actions that would put a at risk – whether that's the UK Government's delay or the SNP's plans for independence.

This week, I plan to visit the yards again to speak with the workers – many of whom I stood side by side with when they campaigned against independence to secure their industry. I want to hear from them directly about what this delay will mean for them and their families and see what more I can do to help. .

These Frigates must be delivered on the Clyde as promised. We won't stand for anything less.""",If the Tories deliver short of what they promised then it will be a betrayal to workers on the Clyde,link,http://www.scottishlabour.org.uk/blog/entry/if-the-tories-deliver-short-of-what-they-promised-then-it-will-be-a-betraya,2016-04-25 03:34:04,15,10,5,15,0,0,0,0,0
310039442421596_1033578166734383,"ANNOUNCED TODAY: Labour will extend the free bus pass to veterans and apprentices
 
 → Labour will make it cheaper and easier to get to work. By integrating Scotland's transport system, accessible with one smartcard ticket for use on all modes of public transport, which will be compulsory for all operators.
 → Labour will protect concessionary travel for the over 60's introduced by Labour in 2006, and will work with veterans' organisations to extend the eligibility for free bus travel to former service personnel who would benefit the most.
 → We want to ensure that young people can take up the opportunities available to them so we will also extend the scheme to cover apprentices.

FIND OUT MORE: http://www.scottishlabour.org.uk/blog/entry/labour-will-extend-the-free-bus-pass-to-veterans-and-apprentices",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1033578166734383/?type=3,2016-04-24 08:30:00,456,90,91,434,10,1,8,0,3
310039442421596_1033570296735170,"READ: Investing in education will be at the heart of Labour's manifesto

Our manifesto will make a series of radical commitments on education, including:

→ A Fair Start Fund from the 50p top rate of tax on those earning more than £150,000 a year to invest in cutting the attainment gap between the richest and rest in our classrooms
→ Protection of the education budget in real terms
→ More than doubling the sure start maternity grant to £1,030
→ Reforming the senior phase of school with a Scottish Graduation Certificate involving vocational courses, work experience and traditional exams. This would allow formal recognition for young people with fewer traditional qualifications
→ To prepare our children and young people for the fast changing world of work, Labour will establish a nationwide initiative to introduce first class education in Information Technology and computer coding in all of our schools.
→ Labour will fund  primary school teachers to go on a basic coding course to empower them to introduce it to pupils as early as possible
→ To help Scotland develop the skills it needs, Labour will establish a software development and coding apprenticeship pathway.
→ Labour will Introduce an annual national schools coding competition to showcase Scottish talent and further develop the skills of the future.

FIND OUT MORE: http://www.scottishlabour.org.uk/blog/entry/investing-in-education-will-be-at-the-heart-of-labours-manifesto",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1033570296735170/?type=3,2016-04-24 04:58:30,353,68,65,334,3,1,13,0,2
310039442421596_1033564586735741,"ANNOUNCED TODAY: Labour will deliver better support for Scotland's carers. 

Scotland's carers don't fit a stereotype; they come from all over Scotland and from all walks of life. 

Whilst the type of people who are unpaid carers changes from family to family, every single one of them deserve better support from the next Scottish Government.

Looking after a vulnerable family member or loved one can be exhausting and stressful. Scotland's unpaid carers aren't looking to be treated as victims – they just want the same rights as everyone else. 

That's while we will establish a Carers' Commissioner to champion their cause and ensure the rights they have are backed up by the proper resources.

Find out more about our plans: http://www.scottishlabour.org.uk/blog/entry/labour-will-deliver-better-support-for-scotlands-carers",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1033564586735741/?type=3,2016-04-24 04:39:28,284,59,85,260,11,2,10,0,1
